31.0141792297,47.4438171387,2016-07-05 23:34:58.935361
30.8810539246,47.3029403687,2016-07-06 00:08:19.655607
30.862033844,47.3659629822,2016-07-06 00:41:40.515753
31.0522155762,47.477180481,2016-07-06 01:15:01.334350
30.8239974976,47.966545105,2016-07-06 01:48:22.045440
-72.3295288086,26.9721069336,2016-07-06 02:21:42.823498
30.6718559265,48.5003967285,2016-07-06 02:55:04.001702
30.8430175781,49.3122940063,2016-07-06 03:28:25.315393
30.7669448853,50.4022445679,2016-07-06 04:01:46.005436
30.9000701904,49.8239059448,2016-07-06 04:35:06.779126
30.9761428833,49.4420509338,2016-07-06 05:08:27.605340
31.0141792297,48.7969818115,2016-07-06 05:41:48.445596
30.862033844,50.2391204834,2016-07-06 06:15:09.415259
31.0331954956,50.4986343384,2016-07-06 06:48:30.229442
-79.3852081299,26.957277298,2016-07-06 07:21:51.083541
30.6718559265,49.8869247437,2016-07-06 07:55:11.895443
30.7669448853,49.5273208618,2016-07-06 08:28:32.711553
30.7669448853,49.5273208618,2016-07-06 09:01:53.474632
-77.8447418213,26.957277298,2016-07-06 09:35:14.553514
-77.8447418213,26.957277298,2016-07-06 10:08:35.585768
-77.8447418213,26.957277298,2016-07-06 10:41:56.427426
-73.5466766357,26.9424476624,2016-07-06 11:15:17.331332
30.6338195801,49.3493690491,2016-07-06 11:48:38.246487
30.8810539246,48.159324646,2016-07-06 12:21:59.078021
31.0141792297,48.140789032,2016-07-06 12:55:20.305312
30.9761428833,48.0592269897,2016-07-06 13:28:41.200720
31.0331954956,48.6412734985,2016-07-06 14:02:01.975560
30.8239974976,47.6996231079,2016-07-06 14:35:22.818246
30.8810539246,47.8182525635,2016-07-06 15:08:43.975380
30.9761428833,47.9776687622,2016-07-06 15:42:04.736921
30.9381065369,47.7404022217,2016-07-06 16:15:25.505377
31.1092681885,45.9979705811,2016-07-06 16:48:46.305363
31.2614135742,47.1138687134,2016-07-06 17:22:07.075727
31.0522155762,47.3103561401,2016-07-06 17:55:28.255414
31.2233772278,47.3437194824,2016-07-06 18:28:49.122331
30.9190883636,47.0693817139,2016-07-06 19:02:10.747669
31.3184661865,46.8951339722,2016-07-06 19:35:31.510925
31.3184661865,46.8951339722,2016-07-06 20:08:52.294318
31.071231842,48.404006958,2016-07-06 20:42:13.238688
31.071231842,48.404006958,2016-07-06 21:15:34.193738
31.2233772278,48.0073242188,2016-07-06 21:48:54.996834
31.2233772278,48.0073242188,2016-07-06 22:22:15.824220
-63.505191803,26.9498634338,2016-07-06 22:55:36.563522
30.6718559265,46.0090942383,2016-07-06 23:28:57.439573
30.6718559265,46.0090942383,2016-07-07 00:02:18.474222
30.6718559265,46.0090942383,2016-07-07 00:35:39.269501
30.747926712,44.9339752197,2016-07-07 01:09:00.515385
30.747926712,44.9339752197,2016-07-07 01:42:21.214256
30.747926712,44.9339752197,2016-07-07 02:15:42.148280
30.3485488892,44.9969978333,2016-07-07 02:49:03.074529
30.538728714,44.2666625977,2016-07-07 03:22:24.113390
30.5957832336,45.5938720703,2016-07-07 03:55:44.927661
30.6338195801,46.5206985474,2016-07-07 04:29:06.136982
30.538728714,45.5975799561,2016-07-07 05:02:27.684756
30.4436378479,46.9359169006,2016-07-07 05:35:48.602511
30.6147994995,45.7718238831,2016-07-07 06:09:09.435722
30.6147994995,46.1981658936,2016-07-07 06:42:30.767983
30.6147994995,46.1981658936,2016-07-07 07:15:52.817102
30.9000701904,45.8126068115,2016-07-07 07:49:13.855497
29.9681892395,46.6319198608,2016-07-07 08:22:34.659558
30.6338195801,46.1499710083,2016-07-07 08:55:55.574191
-61.2800865173,27.079618454,2016-07-07 09:29:16.423531
30.7859630585,27.079618454,2016-07-07 10:02:37.336740
30.6338195801,47.1064529419,2016-07-07 10:35:58.129950
30.0062255859,46.8432312012,2016-07-07 11:09:18.943223
30.0062255859,46.8432312012,2016-07-07 11:42:39.711336
30.7859630585,46.7802124023,2016-07-07 12:16:02.515359
30.8810539246,46.3835296631,2016-07-07 12:49:23.380484
30.8810539246,46.3835296631,2016-07-07 13:22:44.201976
31.071231842,46.2204055786,2016-07-07 13:56:05.006934
30.8049812317,46.1351394653,2016-07-07 14:29:25.773410
31.0141792297,45.9794311523,2016-07-07 15:02:46.645608
31.0141792297,46.3983573914,2016-07-07 15:36:07.485381
30.9190883636,46.5985527039,2016-07-07 16:09:28.247660
